Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Issue_Education,Issue_Environment,Issue_Financial,Issue_Foreign_Affairs,Issue_Healthcare,Issue_Military,Issue_Other,Issue_Social,trans_Car,trans_Foot_or_bicycle,trans_Motorcycle_or_truck,trans_Public_or_other,Occ_Hightech,Occ_Industry_or_other,Occ_Public_Sector,Occ_Services_or_Retail,Occ_Student_or_Unemployed
Greens,7.0,997.0938382255209,82160.77469797901,332.36461274184,1.0,247.200729404355,1.0,1.0,-1.0,0.0536324731074274,0.954471699893475,662.034759996459,9.16803143685684,68.6727270716801,0.285,9715.0,34.143696562387,504.745293895034,3481.49788183362,59656.51588155,1.0,61108.20061804519,22.4665372030278,296.787689137851,31.651535863056804,110808.600415775,90.0,2.0,4.0,806.6969237519071,14.0,655.412172611881,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Greys,6.0,143.513637953431,26018.9949023545,47.837879317810405,0.0,543.899421826323,0.0,-1.0,1.0,0.43796565476805,0.0615456111263484,622.523722238839,2.33283169334754,92.28449077345431,6.235,5765.0,52.4657424306497,571.364727588528,6581.7236734402795,65599.50482236031,1.0,295826.581063008,23.9032367596635,91.67933166316472,15.184579347260302,2346.30057694321,30.0,0.0,0.0,800.010293626015,9.0,462.784193227415,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Turquoises,2.0,624.615520469279,69581.10184928746,208.20517348976003,0.0,973.1691083870829,0.0,-1.0,1.0,0.38269443041644996,0.20756286592222797,350.75599281117303,5.62459157081321,37.7977314637974,8.498,7502.0,84.03060988057399,996.920565121378,11725.5322141136,118710.352220455,1.0,947058.11351891,31.5740489187145,834.2312321492349,47.1412004204467,43567.599441390696,80.0,2.0,2.0,1481.78090136457,11.0,974.4709638332499,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Blues,2.0,1278.6099543292698,376826.859941855,426.203318109758,0.0,884.1481141280381,0.0,-1.0,-1.0,0.6511368022765961,0.0798591237980872,576.076332945377,5.1164551707916,89.98455507680771,7.593999999999999,6406.0,81.4167037140578,380.70756313391,9602.8962675482,68134.43581527099,-1.0,781717.887716167,19.5117288607112,629.842339408731,57.87551363464439,182085.47168587698,80.0,0.0,3.0,923.3845057198779,10.0,984.665774973109,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Pinks,9.0,233.106389474726,55507.024036519404,77.70212982490871,0.0,714.356532589222,0.0,1.0,1.0,0.475663914578035,0.36839230498299,682.289925403893,3.5482402215711804,55.4239644436166,6.731,3269.0,72.1909589832649,640.261619894938,8424.0885656821,75129.4126728826,-1.0,510305.255652896,25.3033914702148,248.646835354595,62.7051596529782,6125.32310915187,70.0,0.0,2.0,903.419416105036,8.0,511.49660988133905,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Khakis,4.0,229.368242455736,49964.9969839241,76.4560808185787,1.0,653.512401485569,0.0,-1.0,-1.0,0.85080870334059,0.705293975537643,300.523078534752,1.5880343178287102,39.2404414014891,12.087,3913.0,83.13830895349379,641.619284520857,7818.3625838974,83661.2568094874,-1.0,427078.458895435,25.330204983790697,471.48044707479204,61.7383223958313,5931.98837495562,80.33310673011557,0.9959812458137978,3.0,1104.1564923600301,11.0,922.6957922853979,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Reds,5.0,340.667345065899,72767.79212048321,113.555781688633,0.0,640.8109832752559,0.0,1.0,-1.0,0.9633654151111841,0.42666412750259003,837.882267776877,6.58343284390867,12.0113450102508,8.419,3581.0,40.4960694955662,413.02648864445297,7234.16281004147,56589.3173941542,1.0,410638.71628620103,20.3230531329437,172.936345736834,49.7661808738485,13018.4713366051,50.0,2.0,3.0,710.8791030405471,11.0,550.148329866026,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Khakis,6.0,391.67659691880095,130475.538761575,130.5588656396,1.0,999.361767754203,0.0,-1.0,-1.0,0.11271600401960301,0.7012480956036601,871.13854335621,8.33598277298734,98.4838547185063,11.898,4102.0,46.578753762878506,998.283351538703,11990.1843806194,119846.58387978301,0.0,998723.942848805,31.5956223477035,864.535104699449,36.7543825414032,17186.176262738798,60.0,1.0,1.0,1498.27740413559,8.0,999.772421950674,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Reds,10.0,97.43018081653341,19163.5705900235,32.4767269388445,1.0,590.070872169773,0.0,1.0,1.0,0.9721515441779051,0.693920285673812,397.048561833799,1.69347611954436,21.3877908419818,3.957,8043.0,73.6422000452876,514.720998633071,6930.1507189638705,64320.310239898,1.0,348183.634183196,22.687463468468,115.05716295940701,95.7542954245582,1097.21451959911,50.0,1.0,3.0,807.286975603398,7.0,570.061979233314,1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Khakis,8.0,746.5272549334579,81534.5674773166,248.84241831115298,1.0,327.655421574331,1.0,-1.0,1.0,0.679018497467041,0.981978063704446,723.756725899875,0.134928261395544,87.44042234029621,6.9239999999999995,9076.0,19.6189422393218,445.718604605645,4167.9914249546,46779.095049170704,1.0,107358.075287052,21.1120488017067,315.499007072852,25.5161020671949,62181.3915692538,80.0,1.0,1.0,762.3960313245708,13.0,241.368022345891,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Reds,7.0,297.134924302441,61831.528658485804,99.0449747674803,0.0,624.277292246705,0.0,1.0,1.0,0.27033918513916394,0.7808890123851601,203.859185334295,1.00942756282166,94.07151241321121,3.286,8714.0,52.463644020746614,517.6142016853411,7278.001325837729,66514.99438570981,0.0,389722.13761487795,22.751136272400604,180.805608937943,78.29124447889629,9918.95200145828,50.0,2.0,1.0,843.348864712966,10.0,630.136707942977,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Khakis,1.0,144.19406348426702,45852.1995108793,48.06468782808889,1.0,953.9685283066229,0.0,1.0,1.0,0.872853059321642,0.9883377316873521,65.3248159214854,1.89837569603696,77.4928359314799,8.458,7542.0,5.716901947744191,683.831263333559,10907.347809733299,92138.8807707514,0.0,910055.952999504,26.150167558422197,646.755471466562,36.9417901150882,2368.2789038397304,60.0,2.0,2.0,1172.0387881537802,9.0,922.3875966458321,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Purples,3.0,135.463140296703,20848.0645376848,45.1543800989011,0.0,461.706361421008,1.0,-1.0,1.0,0.477205914910883,0.516455826116726,343.415624694899,5.13644536957145,36.7027644999325,3.688,6312.0,33.574914466589696,521.93111433582,5660.92584288172,61593.6030927534,1.0,213172.76417662602,22.845811746047,49.004569096065204,98.8149506505579,2094.07242221493,60.0,2.0,1.0,776.563112995005,9.0,521.308947901334,3.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Purples,2.0,475.692243114755,53275.520152821795,158.564081038252,1.0,335.987316950866,1.0,1.0,-1.0,0.329533252865076,0.9328528943005949,962.66313130036,6.24000397976488,83.09905792120841,6.776,3224.0,50.103334593586595,368.214936572966,4096.30304265459,44197.0694015198,1.0,112887.47715184199,19.1889274471755,236.258751723995,86.48359521757808,25311.131876543503,80.0,0.0,2.0,561.255002600273,11.0,392.52565597903396,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Purples,2.0,385.475830671363,51014.9165112549,128.491943557121,1.0,397.02813342983,1.0,-1.0,1.0,0.7049105558544398,0.11185353319160601,839.978009229526,3.0715878354385495,89.6446080412716,1.7790000000000001,8221.0,2.91147413663566,408.446530304311,4787.17439490693,48253.35513909769,0.0,157631.338734775,20.2100601261924,180.222254466349,33.549872180447004,16648.6715026435,80.0,1.0,3.0,599.221091626551,14.0,383.83280201937697,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Purples,4.0,896.550828572615,106357.839685061,298.850276190872,0.0,355.890049829273,1.0,-1.0,-1.0,0.148900975938886,0.9190679229795929,547.2946190275251,8.9331463072449,43.8439604826272,4.475,5525.0,19.9770880397409,429.30515451292604,4417.510807318579,53118.217289855194,1.0,126657.727567482,20.719680367055,169.10358256264098,44.92491423152389,89620.3378555511,90.0,1.0,2.0,698.56525451681,12.0,553.203220944499,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Reds,2.0,50.50958879492251,7790.50109382535,16.8365295983075,0.0,462.714186337337,1.0,-1.0,-1.0,0.398083948763087,0.064985268516466,223.462335532531,1.3679221412167,16.2598804105073,6.314,5686.0,83.11661884654309,419.152170239989,5465.44620385335,54779.7180353154,1.0,214104.418237824,20.473206154386002,120.904369578976,35.386631381697995,310.305258512992,50.0,2.0,2.0,714.4084424667141,7.0,581.80014123398,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Khakis,3.0,104.34859949174299,6813.75172966964,34.7828664972477,1.0,195.89391030232602,1.0,1.0,-1.0,0.901171991834417,0.028481824323534997,495.7789711779313,2.21076139016077,12.6893196487799,11.116,4884.0,17.197848949581402,365.267757326365,2689.47461767599,34084.6386894526,1.0,38374.4240935359,19.111979419368502,546.280893295012,6.11822151113302,1254.63066826261,80.0,0.0,3.0,381.65692975882797,12.0,66.6531142697351,2.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Purples,10.0,86.5697175229838,11739.57293251,28.8565725076613,0.0,406.824924526057,1.0,-1.0,-1.0,0.7869484140537679,0.208654512418434,824.953340459615,3.29880994046107,27.8696739347652,6.099,3901.0,19.790355628356302,404.687933345962,4877.6251119524895,50188.963469041904,-1.0,165506.519215632,20.1168569450091,135.835468518404,19.0361148212105,871.558349397574,80.0,0.0,2.0,641.812612560103,12.0,473.821960192263,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Browns,3.0,997.4450535700571,106911.711685452,332.481684523352,1.0,321.556695186747,1.0,1.0,1.0,0.28651157184504,0.555484370095655,822.269653435796,1.7979491828009497,27.9013687977567,2.253,7747.0,41.6344723664224,384.087384771793,4723.207834933227,45514.8690344875,0.0,103398.708219422,19.598147483162602,232.915942720069,43.596392474137204,110886.55222800901,60.0,2.0,1.0,580.473760043057,6.0,405.27888845953794,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Violets,2.0,764.579659391219,37572.3223775673,254.85988646374,0.0,147.423444696986,1.0,-1.0,-1.0,0.470951864495873,0.8841063426807522,47.7435328066349,4.59285182878375,99.4581893784925,9.584,6416.0,34.969989396631696,131.534470401101,1737.30338777206,17129.8659656629,-1.0,21733.6720463253,11.468847823609,602.9657456628489,73.52946833707391,65218.421614774,80.0,1.0,1.0,222.273580302994,11.0,178.300424944609,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Khakis,1.0,978.027396795258,4902.95690204063,326.009132265086,1.0,15.039323800457002,1.0,1.0,-1.0,0.150351400487125,0.174532749457285,170.790611300617,1.0886796377599202,95.94846190884711,11.02,4980.0,86.2219877308235,111.032570363022,372.458378730614,11321.4543711978,1.0,226.18126037499098,10.5371993605048,742.005129581091,68.61744064372029,106617.96345249901,60.0,2.0,4.0,148.893685653466,12.0,94.92087989340109,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Whites,9.0,481.402344916009,51397.468683272,160.467448305336,0.0,320.298410837026,1.0,1.0,1.0,0.0331786463502795,0.263781612506136,463.348767487332,3.2433361839502997,10.2233520010486,0.0109999999999992,9989.0,57.9322720412165,311.915496509044,3826.8151013883503,42925.867773804304,0.013850415512465374,102591.071984725,19.65461106332443,263.940171324483,9.88061137031764,25920.2694139312,80.0,1.0,1.0,585.091941612523,8.0,544.676307341361,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Greens,10.0,750.4499456853481,72609.5980906405,132.46967916531966,1.0,290.26425483046603,1.0,-1.0,1.0,0.117771619232371,0.35121488431468606,91.10360802151258,9.164360789582132,74.3456984404474,1.176,8824.0,70.8533859346062,534.063434990994,3970.76941828665,62809.2564062519,1.0,84253.337632286,23.1098125260893,265.196950806547,66.7915937490761,62835.16342402191,100.0,0.0,2.0,839.024588167428,14.0,658.682142384973,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Reds,6.0,186.13210675982498,28694.1116530863,62.044035586608494,0.0,462.479775562498,1.0,1.0,1.0,0.7228541600052271,0.7670886237174269,377.785702701658,2.7685554767958798,5.5937372148037,5.872999999999999,6127.0,57.7715234365314,464.88715941332197,5554.57207445162,58058.2127343977,0.0,213887.542804338,21.561242065644603,83.20376437554859,12.0277040405199,3921.50638745895,50.0,2.0,3.0,747.36563400149,11.0,565.438425946502,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Browns,1.0,317.418131676106,47177.066738692694,105.806043892035,0.0,445.882531879107,1.0,-1.0,1.0,0.391810952918604,0.283489602152258,160.153776872903,0.26748968986794397,51.83897817041721,4.923,5077.0,27.5111539987847,430.23671064133,5319.29874007373,52323.6119191091,1.0,198811.232234923,20.7421481684354,102.014465650364,74.735448951833,11310.7249679754,80.0,2.0,0.0,656.250684631583,7.0,448.89878373295,0.7192474674384949,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Greens,5.626262626262626,43.9112821683667,4075.3377825885796,14.637094056122198,1.0,278.425332717186,1.0,1.0,-1.0,0.5886596881318841,0.493441988015547,630.113269668072,6.77193255862221,44.322743965312796,2.4659999999999997,7534.0,81.6909166052938,468.070998095716,3720.3953233632897,57288.618236822804,1.0,77520.66589867571,21.634948534621397,273.397430943885,58.354480052366895,238.881616463891,100.0,2.0,3.0,777.5783387964141,14.0,656.943814477102,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Whites,4.0,229.264449480715,20525.020119149198,76.4214831602382,1.0,268.57657389497297,1.0,1.0,-1.0,0.117869317764416,0.538193874293938,501.473435433581,6.592798081692309,51.246744200602926,5.597,6420.628491620112,68.80071721971039,272.38445335240004,3230.53464565453,38024.6658126076,-1.0,72133.3760451621,16.5040738410975,324.683016506606,27.216818532906498,5926.664571570811,70.0,1.0,2.0,525.658182541463,8.0,507.30903426961,3.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Whites,3.0,181.02509269395802,30294.3132008989,60.3416975646527,0.0,502.046087921876,0.0,-1.0,1.0,0.653480882290751,0.6406601169146601,280.08083277382,6.15566853433847,81.1848197830841,3.978,6022.0,96.7221958329901,456.487520457634,5933.435920134029,55687.45374416519,1.0,252050.27439766,21.365568573235603,57.5872707716875,15.505862096324599,3711.46216254867,100.0,1.0,1.9886363636363635,692.2100861797659,10.0,462.333417951415,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Browns,3.0,331.496216149579,58519.983678448894,110.49873871652599,1.0,529.598657488536,0.0,1.0,-1.0,0.237416606629267,0.946046630153432,962.247726507485,1.6920993546955299,68.3439657324925,5.45,4550.0,81.4885079627857,486.800461299589,6269.58749748454,59140.581162896604,1.0,280474.73801366,22.063555046718804,35.0435015160408,64.94856092613189,12330.4699966597,100.0,0.0,3.0,618.4513546756602,10.0,486.668133983668,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Greys,3.0,199.22159079095402,39919.3211775682,66.4071969303181,0.0,601.129441127534,0.0,-1.0,-1.0,0.20390937780030102,0.45569974393583795,923.8914437592031,3.55496673379093,40.298681939020796,6.182,5818.0,63.6882839491591,600.997081625507,7213.28857452635,69571.4050202565,-1.0,361356.604990302,24.515241822701,143.26711277658399,73.22411229833959,4486.32300107236,30.0,2.0,1.0,846.063317381098,7.0,490.10599961077696,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Khakis,8.0,369.971774038397,115212.210399612,123.323924679466,0.0,934.224325888611,0.0,1.0,-1.0,0.999777951976284,0.7480658844579008,88.867221493274,1.13118534442037,11.304219882004,10.261,5739.0,72.4926440743729,803.179749869741,10948.6027586256,99054.5756218349,1.0,872775.091082029,21.25165219196316,620.080409565865,43.943391600623706,15342.114323026,80.0,2.0,2.0,1227.55338338792,12.0,822.538351832575,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Browns,5.5355587808418,571.811933989484,95606.0182794191,190.60397799649502,0.0,501.59508360931096,0.0,1.0,1.0,0.278856526594609,0.40075855050236003,702.8242815285921,1.7671766038984098,85.0119208684191,4.975,5025.0,82.2967814281583,427.487442562927,5870.92572121896,53300.5696473941,1.0,251597.62790103102,20.67576945516,169.81870731977,67.9270840017125,36530.4804060848,70.0,1.0,1.0,664.777724515427,6.0,459.759035695722,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Purples,1.0,478.658102701323,82859.1520245185,159.552700900441,0.0,519.321525470268,0.0,1.0,1.0,0.0728338200133294,0.35028616082854597,968.256299616769,4.42739905091003,75.6060272920877,4.8180000000000005,5182.0,16.7211978463456,405.83747112296305,6004.89019694861,51315.46989123349,1.0,269694.846816766,20.1454081895345,115.674158041444,46.772435028106,25626.617065526,100.0,1.0,2.0,635.012099783821,12.0,435.652446452254,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Greys,1.0,334.729136731575,68486.3867332968,111.576378910525,0.0,613.8072179974321,0.0,1.0,-1.0,0.979895123513415,0.9730157975573092,791.002278681844,2.42472121026367,34.9777190247551,6.285,5715.0,68.6678488506004,518.735182594037,7175.5425451624,62663.3980388099,-1.0,376759.30086574703,22.7757586612178,120.10116307743999,75.40527214296159,12570.864709695601,30.0,1.0,3.0,761.50022798939,5.0,462.4023690780736,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Browns,7.0,95.4490376343793,11052.472202270601,31.8163458781264,1.0,347.383456434859,1.0,-1.0,-1.0,0.255219164071605,0.225213414523751,457.462855847552,5.15948531217873,80.7879518484697,0.8610000000000011,9139.0,57.6559602050111,394.54946402825897,4262.93349240511,47097.843802480595,0.0,120675.26580463,19.863269218038102,202.567434757995,20.515281776897602,1054.0962109147001,90.0,1.0,2.0,599.1452093738591,8.0,418.62469220988,0.7192474674384949,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Turquoises,4.0,625.655657292909,26139.211793376002,208.55188576430302,0.0,125.336731900461,1.0,1.0,-1.0,0.836023493669927,0.17659695004113,696.312083397061,8.93547367770225,22.983093559742,7.587000000000001,8413.0,20.3099261969328,124.842623504627,1503.0525660138599,12383.0799816533,0.0,15709.296363488,11.1732995800089,720.9222851037109,24.9306816607714,43712.4409416112,100.0,1.0,3.0,130.651722582803,12.0,11.5193764771851,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Browns,10.0,521.076677460679,48794.940570584295,173.69222582022599,1.0,280.927602488598,1.0,-1.0,0.04871060171919771,0.160229325992987,0.72106097987853,460.370174609125,4.45339409634471,13.3368657901883,3.405,6595.0,62.879665801301606,357.522130594957,3524.3202860758897,42069.04408315,-1.0,78920.3178399915,18.908255620097698,288.449554562593,45.632086182013204,30352.681536204702,90.0,0.0,2.0,538.808425463611,8.0,425.8070782434172,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Oranges,4.0,310.445823567085,41608.0706583746,103.48194118902799,0.0,402.080500039809,1.0,-1.0,1.0,0.107379458379,0.109286397462711,747.429732233286,5.84017243236303,5.394533113576469,2.076,9924.0,57.117762626148796,461.265498546112,4943.33599749031,62408.1143836521,-1.0,161668.728512263,21.477092413688396,329.105916172643,46.0760059999302,10821.9940934386,50.0,0.0,2.0,861.249303027794,9.0,811.804608664624,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Turquoises,3.0,265.540901902531,61210.2657769591,88.51363396751042,0.0,691.5348860202361,0.0,-1.0,1.0,0.695070369169116,0.393545122817159,390.778904547915,7.2337069874629405,95.26555270422251,7.4079999999999995,8592.0,49.210472893901205,807.911018217078,8531.17089663651,96950.7523451249,1.0,478220.49858302,28.4237755799098,535.465401217564,33.2337458617985,7933.177032101909,60.0,2.0,1.0,1243.2685751151,12.0,893.990340235423,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Purples,3.0,338.499405830574,54002.849602557675,112.833135276858,1.0,470.015928129524,1.0,1.0,-1.0,0.9460999884176999,0.0634840712882578,754.881547298282,8.467478628735991,30.1531760022044,6.442,3558.0,2.61459555476904,426.151608675254,5552.462498645749,52424.9701259713,-1.0,220914.972695458,20.643439845996,94.260465261694,77.37354217097159,12854.1495516826,80.0,0.0,1.0,655.376533093486,12.0,449.67698494560995,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Khakis,3.0,86.74232575944879,28385.2131966729,28.914108586482897,0.0,981.708051340123,0.0,1.0,1.0,0.34183932095766106,0.309984343592077,89.23749136738479,1.24600044684485,16.9075944228098,7.8229999999999995,8177.0,9.32691376656294,867.9503389867019,11552.9811913746,107125.65215202801,1.0,963750.698066022,29.4609969109449,733.523100607307,21.1613192921504,874.9397839374091,100.0,0.0,2.0,1335.8606354461801,14.0,913.069050448262,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Purples,2.0,919.4903624267821,54002.849602557675,306.496787475594,1.0,330.604876597717,1.0,-1.0,-1.0,0.182279856177047,0.5066337645985189,14.9883565027267,9.4150491966866,48.673411551863005,5.053999999999999,4946.0,28.7089863559231,498.36426583074007,4302.7772976386495,55945.11910902269,1.0,109299.58443019199,22.3240736835986,175.38232019400502,97.4402090068907,94256.7775203351,100.0,0.0,2.0,708.8860430031401,14.0,454.59543219140403,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Purples,4.0,690.343320852076,54002.849602557675,230.114440284025,1.0,423.421984897401,1.0,1.0,-1.0,0.6323851204942911,0.19506980106234603,502.84024979919195,0.541992248035967,67.5303085939959,4.593,5407.0,50.79863501926426,461.13243947008203,5156.48472791417,53432.1431949424,0.0,179286.177294455,21.4739944926435,127.149538911607,56.53822217136621,53192.77006751441,70.0,2.0,1.0,660.478226492814,11.0,406.23366496,3.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Violets,4.0,588.991695033894,1201.6102150376,196.33056501129798,0.0,6.1203420617083,1.0,-1.0,-1.0,0.372867261059582,0.364470660686493,545.633996138349,8.41015375219285,63.774712989106796,10.345,5655.0,54.940920579247205,150.599677635067,362.40277588721705,21897.6484659085,-1.0,37.4585869523159,12.2719060310559,609.767075395977,51.071070111356704,38752.0213226668,80.0,2.0,0.0,348.01323190499494,12.0,423.72297565452794,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Greys,9.0,360.379974580676,70804.1835452537,120.126658193559,0.0,589.412746595912,0.0,1.0,1.0,0.657194978091866,0.44429336115717893,855.906758457422,0.16931103775277698,95.9811684908345,3.312,8688.0,38.0838525714353,400.408741557495,6694.94494907411,52154.228469327805,-1.0,347407.385849737,20.0102159298068,147.00394853807398,48.68625128391857,14560.5406669456,40.0,2.0,0.0,638.907238856939,6.0,439.196193591205,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Violets,1.0,82.1589098547726,1154.75382461845,27.386303284924196,1.0,42.1653778023457,1.0,-1.0,-1.0,0.208759275032207,0.787411632481962,682.814449770376,5.45077343005687,16.9700112426654,11.87,4130.0,65.4291507089511,64.6091280452236,550.8720341139041,7437.194108572421,-1.0,1777.9190852145398,8.03798034615808,765.680011206635,3.6012465134263,787.395910898774,100.0,2.0,3.0,96.0963278538632,16.0,67.4631496658549,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Khakis,3.0,392.781958009123,9224.77935906108,130.92731933637398,0.0,70.45725373297441,1.0,-1.0,-1.0,0.339562833076343,0.359226295724511,152.491457294673,1.77857491420582,48.97551110479979,6.3229999999999995,9677.0,92.69641798455271,89.0372510766611,882.6470394830659,10202.950320676,0.0,4964.22460359274,9.435955228627419,726.814703253429,47.5251502590254,17282.8902679453,90.0,0.0,1.0,128.096575713652,13.0,81.8346487427199,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Whites,1.0,358.523368987373,58004.9083975948,119.507789662458,1.0,485.36508424619103,1.0,-1.0,1.0,0.888222724432126,0.7367309560067951,275.051973992959,5.65173174487427,98.2012022985145,5.297000000000001,4703.0,58.4957761922851,452.12276030390296,5757.896363069711,56011.3407409105,-1.0,235579.265005312,21.263178508960102,50.2178215650162,45.2403831994161,14411.6195796687,60.0,0.0,4.0,707.410329315805,7.0,503.926673235346,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Purples,1.0,724.373586406299,116211.685044906,241.457862135433,1.0,481.291783241762,1.0,-1.0,1.0,0.205520663177595,0.0491135898046196,788.13064051792,9.107820023782551,2.57154020946473,6.513999999999999,3486.0,74.485384626314,494.199969850907,5801.31777211944,58929.7142018691,-1.0,231641.780616035,22.2306088502071,23.252895315170104,9.53606276307255,58553.3570491492,80.0,0.0,1.0,736.642983770137,10.0,487.467665160288,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Turquoises,6.0,488.258602698033,6038.18359754955,162.75286756601102,0.0,37.100320798344896,1.0,-1.0,-1.0,0.7226143185980619,0.18538020644336897,644.570333650336,4.6146871265955305,59.120316291227894,12.065999999999999,3934.0,81.4726097742096,15.6739290709041,402.35106612525703,2170.76036646215,0.0,1376.4338033401,3.9590313298715003,828.590210394124,95.123536256142,26661.248768525496,80.0,0.0,2.0,24.0370157918646,11.0,12.4408950964329,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Violets,7.0,634.846462148088,161099.7458488,211.615487382696,1.0,761.2852340880851,0.0,1.0,-1.0,0.58616985520348,0.767390071880072,750.914724078029,3.9221282000653397,81.1617028200999,9.105,6895.0,50.33828922063771,864.9666487781219,9342.785638437092,99382.570792067,1.0,579555.20764055,29.4103153464583,513.640938075479,39.6384207066149,45002.7299875987,70.0,0.0,4.0,1229.45480970738,13.0,749.712604796514,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
